,ciclo,Asignatura,Convocatoria,Anho,Aprobado,Anho.Firma,Primer.Par,Segundo.Par,AOT,Nota.Final,id_anony,Nota.Prom,Firma
7871,2,DIBUJO MECANICO,1,2016,1,2015,0,0,0,[5],es_1121,5.0,True
7872,2,DIBUJO MECANICO,1,2016,1,2016,23,35,10,[5],es_1127,5.0,True
7873,2,DIBUJO MECANICO,1,2016,1,2016,12,19,10,[2],es_1071,2.0,True
7888,2,DIBUJO MECANICO,1,2016,0,0,0,0,0,[0],es_550,0.0,False
7891,2,DIBUJO MECANICO,1,2016,0,2016,23,30,10,[0],es_1823,0.0,True
7901,2,DIBUJO MECANICO,1,2016,1,2016,24,34,10,[5],es_1830,5.0,True
7903,2,DIBUJO MECANICO,1,2016,1,2016,9,34,10,[5],es_1207,5.0,True
7910,2,DIBUJO MECANICO,1,2016,0,0,23,36,10,[0],es_1863,0.0,False
7913,2,DIBUJO MECANICO,1,2016,0,2016,23,35,10,[0],es_1876,0.0,True
7925,2,DIBUJO MECANICO,1,2016,0,2016,24,36,10,[0],es_1928,0.0,True
7929,2,DIBUJO MECANICO,1,2016,1,2016,23,29,10,[5],es_1943,5.0,True
7936,2,DIBUJO MECANICO,1,2016,1,2015,0,0,0,[5],es_1043,5.0,True
7937,2,DIBUJO MECANICO,1,2016,1,2016,24,34,8,[5],es_2000,5.0,True
7938,2,DIBUJO MECANICO,1,2016,0,0,24,33,10,[0],es_1693,0.0,False
7941,2,DIBUJO MECANICO,1,2016,1,2016,14,35,10,[5],es_1466,5.0,True
7943,2,DIBUJO MECANICO,1,2016,1,2016,23,36,10,[5],es_2022,5.0,True
7945,2,DIBUJO MECANICO,1,2016,1,2016,23,35,10,[5],es_1425,5.0,True
7968,2,SEÑALES Y SISTEMAS,1,2016,1,2015,13,23,0,[4],es_1127,4.0,True
7969,2,SEÑALES Y SISTEMAS,1,2016,1,2016,18,11,3,[5],es_1825,5.0,True
7970,2,SEÑALES Y SISTEMAS,1,2016,1,2016,10,18,4,[5],es_1560,5.0,True
7971,2,SEÑALES Y SISTEMAS,1,2016,0,2016,19,24,3,[0],es_2144,0.0,True
7972,2,SEÑALES Y SISTEMAS,1,2016,1,2016,8,21,8,[2],es_1864,2.0,True
7973,2,SEÑALES Y SISTEMAS,1,2016,1,2016,19,29,4,[5],es_2188,5.0,True
7974,2,SEÑALES Y SISTEMAS,1,2016,1,2016,17,24,7,[4],es_2239,4.0,True
7975,2,SEÑALES Y SISTEMAS,1,2016,1,2016,19,35,8,[5],es_2259,5.0,True
7976,2,SEÑALES Y SISTEMAS,1,2016,1,2016,16,29,5,[4],es_2263,4.0,True
7977,2,SEÑALES Y SISTEMAS,1,2016,1,2016,7,29,8,[3],es_1269,3.0,True
7978,2,SEÑALES Y SISTEMAS,1,2016,1,2016,22,26,9,[5],es_2282,5.0,True
7979,2,SEÑALES Y SISTEMAS,1,2016,1,2016,11,27,5,[5],es_1948,5.0,True
7980,2,SEÑALES Y SISTEMAS,1,2016,1,2016,4,19,5,[5],es_1955,5.0,True
7981,2,SEÑALES Y SISTEMAS,1,2016,1,2016,13,33,6,[3],es_2322,3.0,True
7982,2,SEÑALES Y SISTEMAS,1,2016,0,2016,4,22,4,[0],es_1682,0.0,True
7983,2,SEÑALES Y SISTEMAS,1,2016,0,2016,14,24,5,[0],es_2372,0.0,True
7984,2,SEÑALES Y SISTEMAS,1,2016,1,2016,19,27,5,[3],es_2024,3.0,True
7985,2,SEÑALES Y SISTEMAS,1,2016,1,2016,17,30,7,[5],es_2031,5.0,True
7986,2,SEÑALES Y SISTEMAS,1,2016,0,2016,16,33,2,[0],es_2036,0.0,True
7987,2,SEÑALES Y SISTEMAS,1,2016,1,2016,13,27,6,[4],es_2397,4.0,True
7988,2,SEÑALES Y SISTEMAS,1,2016,1,2016,10,19,6,[3],es_2412,3.0,True
7989,2,SEÑALES Y SISTEMAS,1,2016,1,2016,18,33,6,[5],es_2421,5.0,True
7990,2,SEÑALES Y SISTEMAS,1,2016,0,2015,0,0,0,[0],es_1756,0.0,True
7991,2,SEÑALES Y SISTEMAS,1,2016,0,2016,19,20,7,[0],es_2441,0.0,True
7992,2,SEÑALES Y SISTEMAS,1,2016,1,2016,19,28,8,[5],es_2443,5.0,True
7993,2,SEÑALES Y SISTEMAS,1,2016,1,2016,17,30,8,[5],es_2447,5.0,True
7994,2,SEÑALES Y SISTEMAS,1,2016,1,2016,5,15,3,[4],es_2457,4.0,True
7995,2,SEÑALES Y SISTEMAS,1,2016,1,2016,18,30,7,[5],es_2473,5.0,True
7996,2,ELECTRONICA 1,1,2016,0,0,10,0,8,[0],es_1119,0.0,False
7997,2,ELECTRONICA 1,1,2016,1,2016,23,26,9,[5],es_1121,5.0,True
7998,2,ELECTRONICA 1,1,2016,0,0,4,7,9,[0],es_1431,0.0,False
7999,2,ELECTRONICA 1,1,2016,0,0,12,0,0,[0],es_1825,0.0,False
8000,2,ELECTRONICA 1,1,2016,1,2016,7,23,9,[3],es_1841,3.0,True
8001,2,ELECTRONICA 1,1,2016,1,2016,21,18,9,[3],es_2173,3.0,True
8002,2,ELECTRONICA 1,1,2016,1,2015,12,18,10,[2],es_1876,2.0,True
8003,2,ELECTRONICA 1,1,2016,1,2016,18,22,9,[3],es_2188,3.0,True
8004,2,ELECTRONICA 1,1,2016,0,2016,6,23,9,[0],es_2200,0.0,True
8005,2,ELECTRONICA 1,1,2016,1,2016,10,13,9,[2],es_1904,2.0,True
8006,2,ELECTRONICA 1,1,2016,1,2016,21,23,9,[5],es_2239,5.0,True
8007,2,ELECTRONICA 1,1,2016,0,0,0,0,0,[0],es_1400,0.0,False
8008,2,ELECTRONICA 1,1,2016,1,2016,20,25,8,[5],es_2259,5.0,True
8009,2,ELECTRONICA 1,1,2016,1,2016,16,18,9,[2],es_2263,2.0,True
8010,2,ELECTRONICA 1,1,2016,1,2016,11,14,9,[4],es_1269,4.0,True
8011,2,ELECTRONICA 1,1,2016,1,2016,15,23,9,[5],es_2282,5.0,True
8012,2,ELECTRONICA 1,1,2016,1,2016,7,23,9,[3],es_1948,3.0,True
8013,2,ELECTRONICA 1,1,2016,0,0,11,0,0,[0],es_1955,0.0,False
8014,2,ELECTRONICA 1,1,2016,0,0,0,0,0,[0],es_1959,0.0,False
8015,2,ELECTRONICA 1,1,2016,0,0,6,11,9,[0],es_1973,0.0,False
8016,2,ELECTRONICA 1,1,2016,1,2016,12,20,9,[4],es_2309,4.0,True
8017,2,ELECTRONICA 1,1,2016,0,2016,7,21,9,[1],es_2321,1.0,True
8018,2,ELECTRONICA 1,1,2016,1,2016,17,20,9,[3],es_2322,3.0,True
8019,2,ELECTRONICA 1,1,2016,0,2016,5,18,9,[0],es_1682,0.0,True
8020,2,ELECTRONICA 1,1,2016,0,2016,4,14,9,[1],es_2008,1.0,True
8021,2,ELECTRONICA 1,1,2016,1,2016,7,22,9,[3],es_2372,3.0,True
8022,2,ELECTRONICA 1,1,2016,1,2016,19,22,9,[3],es_2024,3.0,True
8023,2,ELECTRONICA 1,1,2016,1,2016,18,20,9,[3],es_2031,3.0,True
8024,2,ELECTRONICA 1,1,2016,0,0,2,12,9,[0],es_2034,0.0,False
8025,2,ELECTRONICA 1,1,2016,1,2016,10,23,9,[4],es_2036,4.0,True
8026,2,ELECTRONICA 1,1,2016,1,2016,13,15,9,"[1, 3]",es_2397,2.0,True
8027,2,ELECTRONICA 1,1,2016,1,2016,12,20,9,[2],es_2412,2.0,True
8028,2,ELECTRONICA 1,1,2016,1,2016,9,22,9,[5],es_2421,5.0,True
8029,2,ELECTRONICA 1,1,2016,0,2015,0,0,0,[0],es_1756,0.0,True
8030,2,ELECTRONICA 1,1,2016,1,2016,12,28,9,[5],es_2443,5.0,True
8031,2,ELECTRONICA 1,1,2016,1,2016,12,22,9,[3],es_2447,3.0,True
8032,2,ELECTRONICA 1,1,2016,1,2016,13,15,9,[2],es_2457,2.0,True
8033,2,ELECTRONICA 1,1,2016,1,2016,7,24,9,[4],es_2473,4.0,True
8034,2,TERMODINAMICA,1,2016,0,0,0,0,0,[0],es_1794,0.0,False
8035,2,TERMODINAMICA,1,2016,0,0,0,0,0,[0],es_1116,0.0,False
8036,2,TERMODINAMICA,1,2016,1,2016,9,14,9,[4],es_1431,4.0,True
8037,2,TERMODINAMICA,1,2016,0,2015,0,0,0,[0],es_1825,0.0,True
8038,2,TERMODINAMICA,1,2016,1,2016,20,28,8,[5],es_1841,5.0,True
8039,2,TERMODINAMICA,1,2016,0,0,10,9,4,[0],es_2144,0.0,False
8040,2,TERMODINAMICA,1,2016,1,2016,7,22,9,[3],es_1864,3.0,True
8041,2,TERMODINAMICA,1,2016,0,0,9,0,4,[0],es_2161,0.0,False
8042,2,TERMODINAMICA,1,2016,1,2016,16,34,9,[5],es_2173,5.0,True
8043,2,TERMODINAMICA,1,2016,1,2016,13,25,9,[4],es_2188,4.0,True
8044,2,TERMODINAMICA,1,2016,1,2016,12,5,8,[5],es_1904,5.0,True
8045,2,TERMODINAMICA,1,2016,0,0,4,0,4,[0],es_2232,0.0,False
8046,2,TERMODINAMICA,1,2016,1,2016,20,35,9,[5],es_2239,5.0,True
8047,2,TERMODINAMICA,1,2016,0,0,6,0,2,[0],es_2248,0.0,False
8048,2,TERMODINAMICA,1,2016,1,2016,17,20,9,[5],es_2259,5.0,True
8049,2,TERMODINAMICA,1,2016,1,2016,20,24,9,[5],es_2263,5.0,True
8050,2,TERMODINAMICA,1,2016,1,2016,15,24,8,[3],es_1269,3.0,True
8051,2,TERMODINAMICA,1,2016,1,2016,16,30,9,[5],es_2282,5.0,True
8052,2,TERMODINAMICA,1,2016,1,2016,12,26,9,[4],es_1948,4.0,True
8053,2,TERMODINAMICA,1,2016,1,2016,11,16,8,[5],es_1955,5.0,True
8054,2,TERMODINAMICA,1,2016,0,0,0,0,0,[0],es_1959,0.0,False
8055,2,TERMODINAMICA,1,2016,0,2016,12,19,9,[0],es_1973,0.0,True
8056,2,TERMODINAMICA,1,2016,1,2016,19,21,9,[5],es_2309,5.0,True
8057,2,TERMODINAMICA,1,2016,1,2016,13,9,8,[5],es_2321,5.0,True
8058,2,TERMODINAMICA,1,2016,1,2016,9,21,9,[4],es_2322,4.0,True
8059,2,TERMODINAMICA,1,2016,1,2016,14,26,9,[5],es_2325,5.0,True
8060,2,TERMODINAMICA,1,2016,1,2016,6,18,8,[5],es_2008,5.0,True
8061,2,TERMODINAMICA,1,2016,1,2016,12,23,7,[4],es_2372,4.0,True
8062,2,TERMODINAMICA,1,2016,1,2015,17,20,8,[4],es_2024,4.0,True
8063,2,TERMODINAMICA,1,2016,1,2016,18,28,9,[5],es_2031,5.0,True
8064,2,TERMODINAMICA,1,2016,1,2016,11,18,9,[3],es_2397,3.0,True
8065,2,TERMODINAMICA,1,2016,1,2016,14,25,8,[3],es_2412,3.0,True
8066,2,TERMODINAMICA,1,2016,1,2016,12,24,9,[4],es_2421,4.0,True
8067,2,TERMODINAMICA,1,2016,1,2016,12,24,8,[4],es_2424,4.0,True
8068,2,TERMODINAMICA,1,2016,1,2016,17,27,9,[4],es_2441,4.0,True
8069,2,TERMODINAMICA,1,2016,1,2016,21,30,9,[5],es_2443,5.0,True
8070,2,TERMODINAMICA,1,2016,1,2016,15,15,9,[5],es_2447,5.0,True
8071,2,TERMODINAMICA,1,2016,1,2016,14,21,9,[4],es_2457,4.0,True
8072,2,TERMODINAMICA,1,2016,1,2016,19,24,8,[5],es_2473,5.0,True
8073,2,MECANISMOS,1,2016,0,2016,19,6,8,[0],es_1539,0.0,True
8074,2,MECANISMOS,1,2016,1,2016,17,25,9,[4],es_1560,4.0,True
8075,2,MECANISMOS,1,2016,1,2016,5,25,8,[3],es_1882,3.0,True
8076,2,MECANISMOS,1,2016,1,2016,19,27,10,[5],es_2188,5.0,True
8077,2,MECANISMOS,1,2016,0,2016,20,19,6,[0],es_1904,0.0,True
8078,2,MECANISMOS,1,2016,1,2016,12,25,10,[4],es_2239,4.0,True
8079,2,MECANISMOS,1,2016,0,0,0,0,0,[0],es_2248,0.0,False
8080,2,MECANISMOS,1,2016,1,2016,21,31,7,[5],es_2259,5.0,True
8081,2,MECANISMOS,1,2016,1,2016,16,21,10,[5],es_2263,5.0,True
8082,2,MECANISMOS,1,2016,1,2016,16,27,8,[5],es_1938,5.0,True
8083,2,MECANISMOS,1,2016,1,2016,21,27,9,[5],es_2282,5.0,True
8084,2,MECANISMOS,1,2016,1,2016,13,29,9,[4],es_1948,4.0,True
8085,2,MECANISMOS,1,2016,1,2016,15,28,9,[5],es_2322,5.0,True
8086,2,MECANISMOS,1,2016,1,2016,19,21,8,[3],es_2372,3.0,True
8087,2,MECANISMOS,1,2016,1,2016,20,23,10,[5],es_2397,5.0,True
8088,2,MECANISMOS,1,2016,1,2016,22,29,8,[4],es_2412,4.0,True
8089,2,MECANISMOS,1,2016,1,2016,18,23,8,[3],es_2424,3.0,True
8090,2,MECANISMOS,1,2016,1,2016,16,27,7,[3],es_2441,3.0,True
8091,2,MECANISMOS,1,2016,1,2016,20,23,9,[5],es_2443,5.0,True
8092,2,MECANISMOS,1,2016,1,2016,15,26,9,[3],es_2447,3.0,True
8093,2,MECANISMOS,1,2016,1,2016,19,28,7,[4],es_1778,4.0,True
8094,2,MECANISMOS,1,2016,1,2016,17,24,8,[4],es_2473,4.0,True
8095,2,MATERIALES 1,1,2016,1,2016,16,0,6,[3],es_1119,3.0,True
8096,2,MATERIALES 1,1,2016,0,0,0,0,0,[0],es_1514,0.0,False
8097,2,MATERIALES 1,1,2016,0,0,10,8,8,[0],es_1431,0.0,False
8098,2,MATERIALES 1,1,2016,0,0,6,8,6,[0],es_1825,0.0,False
8099,2,MATERIALES 1,1,2016,0,0,8,19,8,[1],es_1560,1.0,False
8100,2,MATERIALES 1,1,2016,0,0,0,0,0,[0],es_2532,0.0,False
8101,2,MATERIALES 1,1,2016,1,2016,18,21,8,[4],es_1841,4.0,True
8102,2,MATERIALES 1,1,2016,0,0,15,0,6,[0],es_2144,0.0,False
8103,2,MATERIALES 1,1,2016,0,0,0,0,0,[0],es_1860,0.0,False
8104,2,MATERIALES 1,1,2016,0,0,5,0,4,[0],es_2156,0.0,False
8105,2,MATERIALES 1,1,2016,0,2016,13,12,10,[0],es_1864,0.0,True
8106,2,MATERIALES 1,1,2016,0,0,10,0,4,[0],es_2161,0.0,False
8107,2,MATERIALES 1,1,2016,0,0,9,11,8,[0],es_2166,0.0,False
8108,2,MATERIALES 1,1,2016,1,2016,14,13,9,[2],es_2173,2.0,True
8109,2,MATERIALES 1,1,2016,1,2015,7,0,6,"[1, 4]",es_1882,2.5,True
8110,2,MATERIALES 1,1,2016,1,2016,8,19,8,"[1, 2]",es_2188,1.5,True
8111,2,MATERIALES 1,1,2016,0,0,5,7,8,[0],es_2197,0.0,False
8112,2,MATERIALES 1,1,2016,1,2016,12,14,9,[3],es_2200,3.0,True
8113,2,MATERIALES 1,1,2016,0,0,11,8,8,[0],es_1904,0.0,False
8114,2,MATERIALES 1,1,2016,0,0,6,0,4,[0],es_2231,0.0,False
8115,2,MATERIALES 1,1,2016,0,0,3,4,6,[0],es_2232,0.0,False
8116,2,MATERIALES 1,1,2016,1,2016,18,27,10,[5],es_2239,5.0,True
8117,2,MATERIALES 1,1,2016,0,0,3,0,4,[0],es_2248,0.0,False
8118,2,MATERIALES 1,1,2016,0,0,4,3,6,[0],es_2605,0.0,False
8119,2,MATERIALES 1,1,2016,0,0,4,4,6,[0],es_2606,0.0,False
8120,2,MATERIALES 1,1,2016,0,2016,10,12,8,[0],es_2609,0.0,True
8121,2,MATERIALES 1,1,2016,1,2016,21,22,8,[4],es_2259,4.0,True
8122,2,MATERIALES 1,1,2016,1,2016,13,16,8,[3],es_2263,3.0,True
8123,2,MATERIALES 1,1,2016,0,0,0,0,0,[0],es_2628,0.0,False
8124,2,MATERIALES 1,1,2016,0,0,0,0,0,[0],es_2637,0.0,False
8125,2,MATERIALES 1,1,2016,1,2016,17,23,8,[4],es_2282,4.0,True
8126,2,MATERIALES 1,1,2016,1,2015,14,21,10,[3],es_1948,3.0,True
8127,2,MATERIALES 1,1,2016,0,0,0,0,0,[0],es_2668,0.0,False
8128,2,MATERIALES 1,1,2016,0,2016,13,14,8,[0],es_1955,0.0,True
8129,2,MATERIALES 1,1,2016,0,0,0,0,0,[0],es_2673,0.0,False
8130,2,MATERIALES 1,1,2016,0,0,0,0,0,[0],es_1959,0.0,False
8131,2,MATERIALES 1,1,2016,0,0,0,0,0,[0],es_2689,0.0,False
8132,2,MATERIALES 1,1,2016,0,0,8,0,4,[0],es_2700,0.0,False
8133,2,MATERIALES 1,1,2016,0,0,13,11,7,[0],es_1973,0.0,False
8134,2,MATERIALES 1,1,2016,1,2016,13,20,8,[4],es_2309,4.0,True
8135,2,MATERIALES 1,1,2016,1,2016,13,21,8,[4],es_2706,4.0,True
8136,2,MATERIALES 1,1,2016,0,2016,12,6,8,[0],es_1977,0.0,True
8137,2,MATERIALES 1,1,2016,0,0,4,10,7,[0],es_2315,0.0,False
8138,2,MATERIALES 1,1,2016,0,2016,13,14,8,[1],es_2321,1.0,True
8139,2,MATERIALES 1,1,2016,1,2016,14,18,8,[2],es_2322,2.0,True
8140,2,MATERIALES 1,1,2016,0,0,0,0,0,[0],es_2723,0.0,False
8141,2,MATERIALES 1,1,2016,1,2016,11,11,8,[2],es_2325,2.0,True
8142,2,MATERIALES 1,1,2016,0,0,11,9,8,[0],es_2724,0.0,False
8143,2,MATERIALES 1,1,2016,0,2016,8,9,7,[0],es_1682,0.0,True
8144,2,MATERIALES 1,1,2016,0,0,0,0,0,[0],es_2764,0.0,False
8145,2,MATERIALES 1,1,2016,0,0,4,4,6,[0],es_2343,0.0,False
8146,2,MATERIALES 1,1,2016,0,0,7,11,8,[0],es_2347,0.0,False
8147,2,MATERIALES 1,1,2016,0,2016,17,15,8,[0],es_2008,0.0,True
8148,2,MATERIALES 1,1,2016,0,0,18,17,8,[0],es_650,0.0,False
8149,2,MATERIALES 1,1,2016,1,2016,12,19,8,"[1, 2]",es_2372,1.5,True
8150,2,MATERIALES 1,1,2016,1,2015,13,19,8,[3],es_2024,3.0,True
8151,2,MATERIALES 1,1,2016,0,2016,18,11,8,[1],es_2031,1.0,True
8152,2,MATERIALES 1,1,2016,0,0,4,0,3,[0],es_2816,0.0,False
8153,2,MATERIALES 1,1,2016,0,2016,11,12,9,[0],es_2397,0.0,True
8154,2,MATERIALES 1,1,2016,0,0,3,6,6,[0],es_2835,0.0,False
8155,2,MATERIALES 1,1,2016,1,2016,7,12,8,[3],es_2836,3.0,True
8156,2,MATERIALES 1,1,2016,1,2016,11,13,8,"[1, 4]",es_2412,2.5,True
8157,2,MATERIALES 1,1,2016,0,0,14,8,7,[0],es_2413,0.0,False
8158,2,MATERIALES 1,1,2016,0,2016,15,15,8,[0],es_2421,0.0,True
8159,2,MATERIALES 1,1,2016,0,2016,12,18,8,[0],es_2424,0.0,True
8160,2,MATERIALES 1,1,2016,0,0,5,0,4,[0],es_2855,0.0,False
8161,2,MATERIALES 1,1,2016,0,0,0,0,0,[0],es_2429,0.0,False
8162,2,MATERIALES 1,1,2016,0,0,5,0,4,[0],es_2430,0.0,False
8163,2,MATERIALES 1,1,2016,0,0,5,0,4,[0],es_1748,0.0,False
8164,2,MATERIALES 1,1,2016,0,0,0,0,0,[0],es_2863,0.0,False
8165,2,MATERIALES 1,1,2016,1,2016,12,15,8,[2],es_2441,2.0,True
8166,2,MATERIALES 1,1,2016,1,2016,17,23,8,[4],es_2443,4.0,True
8167,2,MATERIALES 1,1,2016,0,0,0,0,0,[0],es_1762,0.0,False
8168,2,MATERIALES 1,1,2016,1,2016,16,11,8,[2],es_2447,2.0,True
8169,2,MATERIALES 1,1,2016,0,0,9,7,8,[0],es_2457,0.0,False
8170,2,MATERIALES 1,1,2016,1,2016,20,19,8,[4],es_1778,4.0,True
8171,2,MATERIALES 1,1,2016,0,0,6,12,8,[0],es_2918,0.0,False
8172,2,MATERIALES 1,1,2016,1,2016,15,17,8,[4],es_2473,4.0,True
8173,2,MATERIALES 1,1,2016,0,0,0,0,0,[0],es_1782,0.0,False
8174,2,MATERIALES 1,1,2016,0,0,0,0,0,[0],es_2491,0.0,False
8175,2,MATERIALES 1,1,2016,0,2016,17,15,8,[0],es_2945,0.0,True
8176,2,MATERIALES 1,1,2016,0,0,0,0,0,[0],es_2504,0.0,False
8177,2,MATERIALES 1,1,2016,0,0,8,5,8,[0],es_2512,0.0,False
8178,2,MATERIALES 1,1,2016,0,0,0,0,0,[0],es_1363,0.0,False
8179,2,MATERIALES 1,1,2016,0,0,4,7,6,[0],es_2968,0.0,False
8180,2,MECANICA DE SOLIDOS,1,2016,1,2016,18,15,4,[2],es_507,2.0,True
8181,2,MECANICA DE SOLIDOS,1,2016,0,0,11,6,5,[0],es_896,0.0,False
8182,2,MECANICA DE SOLIDOS,1,2016,0,2016,19,11,5,[0],es_1539,0.0,True
8183,2,MECANICA DE SOLIDOS,1,2016,1,2016,11,4,7,[2],es_1560,2.0,True
8184,2,MECANICA DE SOLIDOS,1,2016,1,2016,10,21,4,[4],es_1882,4.0,True
8185,2,MECANICA DE SOLIDOS,1,2016,1,2016,9,6,5,[4],es_2188,4.0,True
8186,2,MECANICA DE SOLIDOS,1,2016,0,0,1,8,6,[0],es_1904,0.0,False
8187,2,MECANICA DE SOLIDOS,1,2016,1,2016,23,21,4,[3],es_2239,3.0,True
8188,2,MECANICA DE SOLIDOS,1,2016,0,0,0,0,0,[0],es_2248,0.0,False
8189,2,MECANICA DE SOLIDOS,1,2016,1,2016,23,19,10,[5],es_2259,5.0,True
8190,2,MECANICA DE SOLIDOS,1,2016,1,2016,19,12,6,"[1, 2]",es_2263,1.5,True
8191,2,MECANICA DE SOLIDOS,1,2016,1,2016,24,22,6,[4],es_1938,4.0,True
8192,2,MECANICA DE SOLIDOS,1,2016,1,2016,19,14,8,[5],es_2282,5.0,True
8193,2,MECANICA DE SOLIDOS,1,2016,1,2016,5,15,6,[5],es_1948,5.0,True
8194,2,MECANICA DE SOLIDOS,1,2016,1,2016,18,2,3,[3],es_2322,3.0,True
8195,2,MECANICA DE SOLIDOS,1,2016,1,2015,0,0,0,[5],es_650,5.0,True
8196,2,MECANICA DE SOLIDOS,1,2016,1,2016,10,13,2,[3],es_2372,3.0,True
8197,2,MECANICA DE SOLIDOS,1,2016,0,2016,13,8,4,[0],es_2397,0.0,True
8198,2,MECANICA DE SOLIDOS,1,2016,1,2016,11,20,4,[2],es_2412,2.0,True
8199,2,MECANICA DE SOLIDOS,1,2016,0,0,6,14,6,[0],es_2424,0.0,False
8200,2,MECANICA DE SOLIDOS,1,2016,1,2016,18,10,7,[2],es_2441,2.0,True
8201,2,MECANICA DE SOLIDOS,1,2016,1,2016,15,7,6,[5],es_2443,5.0,True
8202,2,MECANICA DE SOLIDOS,1,2016,1,2016,18,18,9,"[1, 2]",es_2447,1.5,True
8203,2,MECANICA DE SOLIDOS,1,2016,1,2016,19,16,8,[3],es_1778,3.0,True
8204,2,MECANICA DE SOLIDOS,1,2016,1,2016,18,12,5,[3],es_2473,3.0,True
8205,2,PROCESAMIENTO DIGITAL DE SEÑALES,1,2016,1,2016,18,17,8,[3],es_507,3.0,True
8206,2,PROCESAMIENTO DIGITAL DE SEÑALES,1,2016,0,0,10,16,7,"[1, 1]",es_896,1.0,False
8207,2,PROCESAMIENTO DIGITAL DE SEÑALES,1,2016,1,2016,13,21,7,[2],es_1127,2.0,True
8208,2,PROCESAMIENTO DIGITAL DE SEÑALES,1,2016,1,2015,19,20,7,[3],es_1539,3.0,True
8209,2,PROCESAMIENTO DIGITAL DE SEÑALES,1,2016,0,0,7,13,7,[0],es_550,0.0,False
8210,2,PROCESAMIENTO DIGITAL DE SEÑALES,1,2016,0,2016,0,0,0,[1],es_1547,1.0,True
8211,2,PROCESAMIENTO DIGITAL DE SEÑALES,1,2016,1,2016,17,25,9,[4],es_1823,4.0,True
8212,2,PROCESAMIENTO DIGITAL DE SEÑALES,1,2016,0,2016,0,17,7,[0],es_1202,0.0,True
8213,2,PROCESAMIENTO DIGITAL DE SEÑALES,1,2016,1,2016,18,23,9,[5],es_1830,5.0,True
8214,2,PROCESAMIENTO DIGITAL DE SEÑALES,1,2016,1,2016,4,14,8,[3],es_1207,3.0,True
8215,2,PROCESAMIENTO DIGITAL DE SEÑALES,1,2016,1,2016,17,22,7,[3],es_1863,3.0,True
8216,2,PROCESAMIENTO DIGITAL DE SEÑALES,1,2016,1,2016,12,16,7,[2],es_1876,2.0,True
8217,2,PROCESAMIENTO DIGITAL DE SEÑALES,1,2016,0,2016,18,19,8,[0],es_1882,0.0,True
8218,2,PROCESAMIENTO DIGITAL DE SEÑALES,1,2016,1,2016,16,21,8,[4],es_1891,4.0,True
8219,2,PROCESAMIENTO DIGITAL DE SEÑALES,1,2016,1,2016,21,23,7,[4],es_1928,4.0,True
8220,2,PROCESAMIENTO DIGITAL DE SEÑALES,1,2016,1,2016,20,19,7,[3],es_1938,3.0,True
8221,2,PROCESAMIENTO DIGITAL DE SEÑALES,1,2016,1,2016,18,16,7,[3],es_1943,3.0,True
8222,2,PROCESAMIENTO DIGITAL DE SEÑALES,1,2016,0,2016,13,22,8,[1],es_1662,1.0,True
8223,2,PROCESAMIENTO DIGITAL DE SEÑALES,1,2016,1,2016,19,31,8,[5],es_1964,5.0,True
8224,2,PROCESAMIENTO DIGITAL DE SEÑALES,1,2016,1,2016,21,18,8,[5],es_2000,5.0,True
8225,2,PROCESAMIENTO DIGITAL DE SEÑALES,1,2016,1,2016,19,21,7,[3],es_1693,3.0,True
8226,2,PROCESAMIENTO DIGITAL DE SEÑALES,1,2016,1,2016,16,21,7,[5],es_650,5.0,True
8227,2,PROCESAMIENTO DIGITAL DE SEÑALES,1,2016,1,2016,16,17,7,[3],es_1466,3.0,True
8228,2,PROCESAMIENTO DIGITAL DE SEÑALES,1,2016,1,2016,17,16,7,[4],es_2022,4.0,True
8229,2,PROCESAMIENTO DIGITAL DE SEÑALES,1,2016,1,2016,12,16,8,[2],es_1425,2.0,True
8230,2,PROCESAMIENTO DIGITAL DE SEÑALES,1,2016,0,0,0,0,0,[0],es_1756,0.0,False
8231,2,PROCESAMIENTO DIGITAL DE SEÑALES,1,2016,0,0,0,0,0,[0],es_1778,0.0,False
8232,2,SISTEMAS DE CONTROL AUTOMATICO 1,1,2016,1,2016,13,32,3,[3],es_507,3.0,True
8233,2,SISTEMAS DE CONTROL AUTOMATICO 1,1,2016,1,2015,0,0,0,[3],es_1121,3.0,True
8234,2,SISTEMAS DE CONTROL AUTOMATICO 1,1,2016,1,2016,14,25,3,[4],es_1127,4.0,True
8235,2,SISTEMAS DE CONTROL AUTOMATICO 1,1,2016,0,2016,11,21,3,[0],es_550,0.0,True
8236,2,SISTEMAS DE CONTROL AUTOMATICO 1,1,2016,1,2016,12,31,4,[4],es_1823,4.0,True
8237,2,SISTEMAS DE CONTROL AUTOMATICO 1,1,2016,1,2016,0,32,3,[5],es_1202,5.0,True
8238,2,SISTEMAS DE CONTROL AUTOMATICO 1,1,2016,1,2016,11,25,8,[5],es_1830,5.0,True
8239,2,SISTEMAS DE CONTROL AUTOMATICO 1,1,2016,1,2016,9,9,5,[5],es_1207,5.0,True
8240,2,SISTEMAS DE CONTROL AUTOMATICO 1,1,2016,1,2016,12,34,7,[4],es_1863,4.0,True
8241,2,SISTEMAS DE CONTROL AUTOMATICO 1,1,2016,1,2016,10,34,8,[4],es_1876,4.0,True
8242,2,SISTEMAS DE CONTROL AUTOMATICO 1,1,2016,1,2016,7,32,9,[5],es_1882,5.0,True
